gene_id,cpg_density,expressed
SGLTR_0701,0.10221333116816313,1
SGLTR_0702,0.22865803412657076,0
SGLTR_0703,0.30023403733141024,1
SGLTR_0704,0.42881994728772377,1
SGLTR_0705,0.12998187641051404,0
SGLTR_0706,0.5097282352951061,1
SGLTR_0707,0.1334319800608716,0
SGLTR_0708,0.29095263270607447,1
SGLTR_0709,0.3536633278486492,1
SGLTR_0710,0.1582662521260867,1
SGLTR_0711,0.2781000282381391,1
SGLTR_0712,0.1824909487244048,0
SGLTR_0713,0.37980082028449685,1
SGLTR_0714,0.1498694315313752,1
SGLTR_0715,0.055054621413750816,1
SGLTR_0716,0.4292426333374434,0
SGLTR_0717,0.14538828511845442,0
SGLTR_0718,0.1603434701156615,0
SGLTR_0719,0.29046709837872625,1
SGLTR_0720,0.2956336365423631,1
SGLTR_0721,0.18423098794235368,0
SGLTR_0722,0.2743145561653664,0
SGLTR_0723,0.2104781530021754,0
SGLTR_0724,0.10680711806152557,0
SGLTR_0725,0.2675377646276868,1
SGLTR_0726,0.19743777069662893,0
SGLTR_0727,0.012145354576059563,0
SGLTR_0728,0.434558202085746,0
SGLTR_0729,0.3666747390778982,0
SGLTR_0730,0.3707105707023075,1
SGLTR_0731,0.1598899301665868,1
SGLTR_0732,0.7928543406831188,1
SGLTR_0733,0.5689878613817724,1
SGLTR_0734,0.48934421929067307,1
SGLTR_0735,0.25959373641320244,1
SGLTR_0736,0.3615433248343228,0
SGLTR_0737,0.47477369198449604,1
SGLTR_0738,0.32559684849803006,1
SGLTR_0739,0.0864014064370196,0
SGLTR_0740,0.16822110923642117,0
SGLTR_0741,0.4485997545572932,1
SGLTR_0742,0.24821193555300514,0
SGLTR_0743,0.1959491694530492,1
SGLTR_0744,0.2673730056970982,0
SGLTR_0745,0.05331516533130393,0
SGLTR_0746,0.3588261792193613,0
SGLTR_0747,0.28514408158727705,1
SGLTR_0748,0.06831007128190811,1
SGLTR_0749,0.1675857089581488,0
SGLTR_0750,0.08800745960478155,0
SGLTR_0751,0.3479916565489838,1
SGLTR_0752,0.20246355515538617,0
SGLTR_0753,0.1237301815343794,1
SGLTR_0754,0.581395946828916,1
SGLTR_0755,0.42218896222074237,0
SGLTR_0756,0.2536969522953405,0
SGLTR_0757,0.27243568849156813,0
SGLTR_0758,0.255154043203245,1
SGLTR_0759,0.2918780480829133,0
SGLTR_0760,0.17269841212193834,1
SGLTR_0761,0.5930215390601925,1
SGLTR_0762,0.3753290622883108,0
SGLTR_0763,0.21893993961217592,0
SGLTR_0764,0.2774715740499132,0
SGLTR_0765,0.22768563980962725,1
SGLTR_0766,0.13435581892596554,0
SGLTR_0767,0.48511327930512677,1
SGLTR_0768,0.037388310420621684,1
SGLTR_0769,0.14315517448740986,0
SGLTR_0770,0.4864824817391423,0
SGLTR_0771,0.4913419221399569,0
SGLTR_0772,0.2439042348014981,1
SGLTR_0773,0.13601767575850526,0
SGLTR_0774,0.12834455199420508,0
SGLTR_0775,0.25814662229954777,0
SGLTR_0776,0.09516627982820208,0
SGLTR_0777,0.30842344069863664,0
SGLTR_0778,0.37552207382520325,0
SGLTR_0779,0.24379789705901656,0
SGLTR_0780,0.3074523932630419,1
SGLTR_0781,0.3943921564916687,0
SGLTR_0782,0.2720307882758418,1
SGLTR_0783,0.25021897963009077,1
SGLTR_0784,0.6431510779527608,1
SGLTR_0785,0.33157970315912283,0
SGLTR_0786,0.40215624915597314,1
SGLTR_0787,0.3202955284292127,1
SGLTR_0788,0.28925690953217076,0
SGLTR_0789,0.2826346653162994,1
SGLTR_0790,0.3833450071158206,1
SGLTR_0791,0.08076135377426959,1
SGLTR_0792,0.48802869877966115,0
SGLTR_0793,0.256084566007227,0
SGLTR_0794,0.060227777016006144,0
SGLTR_0795,0.1211284104356013,1
SGLTR_0796,0.12753639958346627,0
SGLTR_0797,0.07081157871383402,0
SGLTR_0798,0.27016215700040347,0
SGLTR_0799,0.3287862967850544,0
SGLTR_0800,0.18962146112072925,0
SGLTR_0801,0.18862027941691667,0
SGLTR_0802,0.10335361009493084,0
SGLTR_0803,0.3438347524397487,0
SGLTR_0804,0.5100831301914796,0
SGLTR_0805,0.1827153135229866,1
SGLTR_0806,0.18351266366795274,0
SGLTR_0807,0.39655505922779033,1
SGLTR_0808,0.2770771668111213,1
SGLTR_0809,0.15908526645648183,0
SGLTR_0810,0.27130127822489036,0
SGLTR_0811,0.08317077018397578,0
SGLTR_0812,0.18522386621342923,1
SGLTR_0813,0.1893707978147841,0
SGLTR_0814,0.3209489402315388,1
SGLTR_0815,0.4592760301666038,1
SGLTR_0816,0.34189015551057156,0
SGLTR_0817,0.247179021520738,0
SGLTR_0818,0.292131029589977,0
SGLTR_0819,0.15542901118432254,0
SGLTR_0820,0.3559771715783029,1
SGLTR_0821,0.5554252546261353,1
SGLTR_0822,0.2557472204743202,0
SGLTR_0823,0.364575406591268,1
SGLTR_0824,0.1489138550446442,0
SGLTR_0825,0.35773585230684496,1
SGLTR_0826,0.42172364089847875,1
SGLTR_0827,0.3477204159854178,1
SGLTR_0828,0.4753566474089294,1
SGLTR_0829,0.4171391415258014,0
SGLTR_0830,0.3523902048537425,0
SGLTR_0831,0.29798767625466505,1
SGLTR_0832,0.295937401834981,1
SGLTR_0833,0.18638305705116842,1
SGLTR_0834,0.047424647896266166,1
SGLTR_0835,0.40896245298927947,1
SGLTR_0836,0.3923607270190532,1
SGLTR_0837,0.42012931305738005,1
SGLTR_0838,0.005733078329736931,1
SGLTR_0839,0.127844616041713,1
SGLTR_0840,0.2527553252446449,0
SGLTR_0841,0.2416613506549737,1
SGLTR_0842,0.38745832055644536,1
SGLTR_0843,0.2120965570238047,0
SGLTR_0844,0.12003481608344366,0
SGLTR_0845,0.5475617438071155,1
SGLTR_0846,0.4431881479356844,1
SGLTR_0847,0.16650136031077942,1
SGLTR_0848,0.4606326671302714,1
SGLTR_0849,0.4047323301682273,0
SGLTR_0850,0.05567748048955752,0
SGLTR_0851,0.17535362861683473,0
SGLTR_0852,0.2113471178701141,0
SGLTR_0853,0.4086047981952608,0
SGLTR_0854,0.26809364715306877,0
SGLTR_0855,0.18548700949567662,0
SGLTR_0856,0.18073781621280613,1
SGLTR_0857,0.34381089671640375,1
SGLTR_0858,0.1903758401888029,1
SGLTR_0859,0.5450890308639817,1
SGLTR_0860,0.48142270976533563,1
SGLTR_0861,0.345379274456526,1
SGLTR_0862,0.3962390962160618,0
SGLTR_0863,0.3219993424931282,0
SGLTR_0864,0.43256524539044344,0
SGLTR_0865,0.22379889921232385,0
SGLTR_0866,0.6737597836713772,1
SGLTR_0867,0.5973881930689063,1
SGLTR_0868,0.0193950899410976,0
SGLTR_0869,0.13427171241368896,0
SGLTR_0870,0.3229230693911672,0
SGLTR_0871,0.41587382861196226,0
SGLTR_0872,0.13485627273762407,1
SGLTR_0873,0.4429156500963341,0
SGLTR_0874,0.18164736838228268,1
SGLTR_0875,0.30534933295205074,1
SGLTR_0876,0.2970037239290446,0
SGLTR_0877,0.15200915375909635,0
SGLTR_0878,0.33001184959157853,1
SGLTR_0879,0.18160439569100797,0
SGLTR_0880,0.11745895599922887,0
SGLTR_0881,0.039233186895554335,0
SGLTR_0882,0.4090559561081838,0
SGLTR_0883,0.3198706950305542,0
SGLTR_0884,0.30505189786646664,0
SGLTR_0885,0.12927425933665795,1
SGLTR_0886,0.21071123045421367,1
SGLTR_0887,0.32720653135185457,0
SGLTR_0888,0.1891132104578652,1
SGLTR_0889,0.5316399327434104,0
SGLTR_0890,0.39424138637452366,0
SGLTR_0891,0.2708659382625261,1
SGLTR_0892,0.3230578781798187,1
SGLTR_0893,0.45131022521294967,0
SGLTR_0894,0.5685185601117889,1
SGLTR_0895,0.5357500134321826,1
SGLTR_0896,0.11374515495642042,0
SGLTR_0897,0.15743168428187254,0
SGLTR_0898,0.10972810800673147,0
SGLTR_0899,0.3958714782035534,0
SGLTR_0900,0.4881638927590539,0
SGLTR_0901,0.18729851124584126,1
SGLTR_0902,0.2136583905901419,0
SGLTR_0903,0.181913249490653,0
SGLTR_0904,0.11802414239145231,0
SGLTR_0905,0.6666911149449901,1
SGLTR_0906,0.2529554795004154,0
SGLTR_0907,0.3861467523376394,0
SGLTR_0908,0.6360197808691825,0
SGLTR_0909,0.588753628865732,1
SGLTR_0910,0.09254075952586457,0
SGLTR_0911,0.24854112869854886,0
SGLTR_0912,0.3372472939297104,1
SGLTR_0913,0.5433630361092776,1
SGLTR_0914,0.2941492475290517,0
SGLTR_0915,0.1144219544875706,0
SGLTR_0916,0.2386962524990934,1
SGLTR_0917,0.019830025344645383,1
SGLTR_0918,0.3482087575010623,0
SGLTR_0919,0.3992984099604405,1
SGLTR_0920,0.26489286096592873,0
SGLTR_0921,0.4768919184591067,1
SGLTR_0922,0.13093234748941118,0
SGLTR_0923,0.3702358356139075,0
SGLTR_0924,0.19323605400053007,1
SGLTR_0925,0.185522025134874,1
SGLTR_0926,0.17542222838985844,0
SGLTR_0927,0.36810776559971226,1
SGLTR_0928,0.3035094313269627,0
SGLTR_0929,0.2832839462024958,0
SGLTR_0930,0.40356506217155436,0
SGLTR_0931,0.2400491681024439,0
SGLTR_0932,0.2458348666346274,1
SGLTR_0933,0.55108838852732,1
SGLTR_0934,0.12328043011452211,0
SGLTR_0935,0.1521129355553741,1
SGLTR_0936,0.5364367950795209,1
SGLTR_0937,0.43676467923316636,1
SGLTR_0938,0.21043158559306677,0
SGLTR_0939,0.17768481483725296,1
SGLTR_0940,0.1853410985990859,0
SGLTR_0941,0.45639649644049946,1
SGLTR_0942,0.23378672897871794,1
SGLTR_0943,0.14229384806126608,0
SGLTR_0944,0.4306210070311896,1
SGLTR_0945,0.11662809906980227,0
SGLTR_0946,0.2235495702343372,0
SGLTR_0947,0.48730015844784513,1
SGLTR_0948,0.3317653121571396,1
SGLTR_0949,0.6798164146743195,1
SGLTR_0950,0.2516193933947072,1
SGLTR_0951,0.2387166431948093,0
SGLTR_0952,0.20617953782842863,0
SGLTR_0953,0.39461325062525826,1
SGLTR_0954,0.2843289319142035,1
SGLTR_0955,0.3684974516119727,1
SGLTR_0956,0.14082950297196037,0
SGLTR_0957,0.4151718054271485,0
SGLTR_0958,0.3618707774144651,1
SGLTR_0959,0.29981009950250237,0
SGLTR_0960,0.185467670107658,0
SGLTR_0961,0.5248502072402792,1
SGLTR_0962,0.4075778930798726,0
SGLTR_0963,0.3227699538963616,1
SGLTR_0964,0.09020166976793255,0
SGLTR_0965,0.30936001520050965,0
SGLTR_0966,0.3151424066735618,0
SGLTR_0967,0.18178058170327144,1
SGLTR_0968,0.19818434827239964,1
SGLTR_0969,0.44406058828482703,1
SGLTR_0970,0.26657501181876125,0
SGLTR_0971,0.13492744429620201,1
SGLTR_0972,0.25299254786609526,0
SGLTR_0973,0.10202584889243671,0
SGLTR_0974,0.2335703065565748,1
SGLTR_0975,0.7523691317255372,1
SGLTR_0976,0.2875756600341645,0
SGLTR_0977,0.3570659270153314,0
SGLTR_0978,0.2810867279137377,1
SGLTR_0979,0.11608239729284513,0
SGLTR_0980,0.2758436209032353,1
SGLTR_0981,0.2531039231891923,0
SGLTR_0982,0.5214415763087134,1
SGLTR_0983,0.1971316904950678,1
SGLTR_0984,0.46730208783578175,1
SGLTR_0985,0.1648588595425525,0
SGLTR_0986,0.34627895256942637,0
SGLTR_0987,0.10780517158498495,1
SGLTR_0988,0.36800815608867454,1
SGLTR_0989,0.16527272514934357,0
SGLTR_0990,0.0637110002260764,0
SGLTR_0991,0.14940637594341583,0
SGLTR_0992,0.34296452542809697,0
SGLTR_0993,0.2845906657609479,0
SGLTR_0994,0.07133926611529814,0
SGLTR_0995,0.33779214289049736,0
SGLTR_0996,0.262808837457445,1
SGLTR_0997,0.15506927531211104,1
SGLTR_0998,0.19417269738993592,0
SGLTR_0999,0.2949918217709224,0
SGLTR_1000,0.25652915853777863,1
