
Name	WT_L1_1	WT_L1_2	WT_L1_3	WT_L1_4	LiY_L1_1	LiY_L1_2	LiY_L1_3	LiY_L1_4	WT_p18_1	WT_p18_2	WT_p18_3	WT_p18_4	WT_p18_5	WT_p18_6	WT_p18_7	LiY_p18_1	LiY_p18_2	LiY_p18_3	LiY_p18_4	LiY_p18_5	LiY_p18_6	LiY_p18_7
ENSMUSG00000083998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.057141	0.0	0.092709	0.0	0.0
ENSMUSG00000015748	8.50582	7.25078	5.00504	4.52248	12.954	24.7242	20.9266	17.492	0.0	8.99643	20.9939	20.0868	15.6943	9.67897	10.4068	18.6105	19.78	15.7943	15.0591	15.8789	16.0246	14.3869
ENSMUSG00000054312	52.5925	56.9562	52.6592	55.8434	78.4329	106.425	88.4661	94.2657	0.0	63.5043	94.8759	90.9196	64.0777	70.0099	59.4224	80.3608	81.2745	99.7132	78.8952	74.0781	73.6159	72.5401
ENSMUSG00000080727	0.323149	0.459651	0.042111	0.067567	2.39825	1.48529	1.06002	1.37768	0.0	1.33764	1.58853	2.31185	1.37117	0.779219	0.91434	2.00723	2.16411	1.10211	2.02461	1.07809	2.08865	1.26246
ENSMUSG00000038543	1.95943	0.902458	1.35692	0.622395	6.72408	3.38155	4.34479	3.39809	0.0	1.85607	5.40499	4.57599	5.1817	3.05903	1.72367	7.06375	8.98643	6.10688	4.29995	4.86587	4.65715	6.78732
ENSMUSG00000038526	0.015631	0.0	0.0	0.0	0.0	0.055856	0.236782	0.754309	0.0	0.0	0.0	0.030179	0.086382	0.018962	0.021612	0.161071	0.063957	0.978324	0.045573	0.0	0.023217	0.166196
ENSMUSG00000106262	0.209123	0.10732	0.138553	0.128239	0.592658	0.501427	0.676756	0.498504	0.0	0.237742	0.718845	1.04847	0.904995	0.303884	0.433287	0.834397	0.704125	0.563425	0.63931	0.524793	0.449907	0.901156
ENSMUSG00000100835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000015405	0.780857	0.774325	0.869157	0.879619	0.067107	0.160656	0.082592	0.087449	0.0	1.4656	0.413748	0.129111	0.191901	0.292226	0.402169	0.095779	0.106187	0.069417	0.273085	0.110364	0.182673	0.170259
ENSMUSG00000099309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000049305	2.61652	3.05702	2.86958	2.75401	9.76003	11.5851	10.7327	7.66852	0.0	5.15966	12.995	9.20813	8.56831	7.49445	5.85348	10.6326	10.7932	11.4187	10.9266	9.27772	10.1555	10.117
ENSMUSG00000105995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000100093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000068856	4.68863	6.61487	5.11282	4.96702	8.90604	11.7665	11.731	7.7409	0.0	6.59463	12.0582	14.9241	13.3988	10.6497	7.61034	10.8191	11.857	14.3651	14.7686	13.4935	12.1068	12.3706
ENSMUSG00000106348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000084745	1.01378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000060070	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000022518	0.0	0.0	0.041576	0.0	0.0	0.0	0.0	0.0	0.0	0.01793	0.040512	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000022336	33.1148	33.5038	32.1101	26.9754	97.74	100.675	102.377	96.6893	51.331	57.1024	112.313	107.915	81.981	86.2507	81.6392	120.761	117.6	137.967	113.249	116.091	116.498	105.742
ENSMUSG00000015943	3.6771	5.91957	6.16542	6.33349	6.64489	5.4767	5.17049	3.09914	0.0	5.23623	5.02631	7.5566	6.00912	6.61565	4.05661	3.62076	5.26514	6.44296	8.60633	7.10707	5.93483	7.20252
ENSMUSG00000087606	0.0	0.0	0.0	0.009473	0.087564	0.119031	0.064276	0.169969	0.0	0.010978	0.040832	0.178773	0.064009	0.056139	0.016006	0.029828	0.023655	0.036019	0.016871	0.058159	0.0	0.014685
ENSMUSG00000096316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.116185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000063689	0.334337	0.659553	1.2934	1.50709	1.42421	2.1197	3.10085	0.920064	0.0	1.52057	3.76706	6.45919	4.34567	3.02587	1.64188	1.30848	3.02755	2.78573	4.12875	4.12464	3.76494	4.16855
ENSMUSG00000084920	0.54269	0.3205	0.207397	0.110984	3.22043	2.5317	1.7606	1.50022	0.0	0.584255	4.23719	3.44834	2.50731	1.2569	2.65201	5.81093	2.84886	2.47006	3.51025	1.94916	2.64874	3.02069
ENSMUSG00000097966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02736	0.0	0.0	0.0	0.0	0.0	0.0	0.059279	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000068855	6.4436	11.2615	20.2015	19.4525	10.84	9.10793	10.2851	3.86335	0.0	16.1063	22.2836	39.3906	28.9922	25.9646	13.8787	8.87009	22.5431	24.7691	37.1059	27.6721	18.5601	29.1014
ENSMUSG00000092332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106431	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.95843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.43312	0.0	0.0	0.0	0.0	0.0	0.0	1.24435	0.0	0.0	0.0	0.0
ENSMUSG00000064220	3.33287	16.4804	26.5556	27.4191	15.3945	2.85855	3.94676	0.458919	0.0	6.94368	1.48835	9.50999	25.103	19.0319	6.21047	5.15932	3.97263	3.60503	10.8521	10.1871	8.81225	11.272
ENSMUSG00000033576	10.8194	12.7185	4.27542	3.23674	142.594	79.9747	75.5894	49.6789	141.422	31.7498	25.0887	23.3309	15.8721	16.1588	16.3696	54.13	33.6517	18.8711	40.5766	44.515	42.604	65.0668
ENSMUSG00000093507	0.235873	0.055032	0.327844	0.144699	0.462454	0.644519	0.478395	0.558159	0.0	0.394395	0.205124	0.57522	0.0	0.085218	0.0	0.270418	0.73964	0.144864	0.153386	0.293139	0.088392	0.074978
ENSMUSG00000091405	1.66312	2.59939	4.58202	5.22416	4.70092	4.22599	4.44687	1.72199	0.0	3.60735	7.04155	8.936	7.61459	6.73359	3.09674	4.07272	8.02126	9.52542	9.70047	8.68683	6.99612	9.54112
ENSMUSG00000089652	0.010709	0.386477	0.0	0.0	0.122204	0.068383	0.081308	0.049738	0.0	0.405277	0.0	2.10643	0.021101	0.0	0.016466	0.0317	0.051618	1.69882	0.037341	0.0	0.017462	3.681
ENSMUSG00000106760	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000092913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000103940	0.151059	0.132476	0.119755	0.068621	0.349014	0.373301	0.372555	0.215559	0.0	0.11143	0.383945	0.291728	0.494717	0.387008	0.301743	0.735165	0.584063	0.400189	0.440546	0.421666	0.274293	0.446903
ENSMUSG00000093656	0.023843	0.037654	0.137719	0.032491	0.090076	0.122559	0.088174	0.058281	0.0	0.037631	0.22432	0.199118	0.146337	0.076928	0.043892	0.204515	0.178183	0.115282	0.115623	0.093035	0.129647	0.2115
ENSMUSG00000048376	1.1111	1.05404	1.32131	1.4573	2.97325	2.71035	3.32422	1.86717	0.0	2.46228	4.65536	6.05184	4.97243	3.91133	2.78032	6.45273	9.87495	5.50005	5.36532	5.38041	5.60656	7.02038
ENSMUSG00000050936	2.54943	1.75667	5.64981	6.54136	2.1127	1.19764	1.95601	1.94325	0.0	2.00176	9.40121	12.1804	10.3637	8.9325	5.06196	8.10511	8.61879	6.4532	6.60973	5.75683	5.89931	6.65204
ENSMUSG00000048677	2.09261	2.37734	2.187	1.62433	6.42172	6.08083	5.15928	3.94994	0.0	2.26626	3.78394	4.64642	5.00756	2.76772	2.19464	7.04432	4.5549	3.65945	4.79239	4.00203	4.43963	5.47171
ENSMUSG00000105775	0.029061	0.101821	0.122869	0.055781	0.0	0.049042	0.053156	0.0	0.0	0.0	0.0	0.111255	0.0	0.036177	0.039809	0.07417	0.0	0.054237	0.041899	0.048207	0.043411	0.0
ENSMUSG00000056872	0.250266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.120904	0.214104	0.0	0.463974	0.0	0.0	0.32718	0.0	0.392238	0.0	0.0	0.0	0.0
ENSMUSG00000105827	39.7255	33.3254	106.941	115.748	37.9826	29.0548	28.0651	24.2114	0.0	34.4634	191.276	202.297	167.063	144.521	78.578	103.581	121.42	108.489	111.984	96.9385	105.978	104.965
ENSMUSG00000097851	0.0	0.0	0.0	0.015498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014085	0.0
ENSMUSG00000098315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000097807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000100257	0.131643	0.0	0.0	0.035887	0.249459	0.332579	0.0	0.614507	0.0	0.083631	0.099848	0.0	0.0	0.053754	0.0	0.0	0.0	0.0	0.0	0.0	0.393402	0.167218
ENSMUSG00000093834	18.8993	0.0	42.5839	0.0	5.65247	11.8565	14.8098	0.0	0.0	0.0	0.0	30.6809	27.3696	0.0	0.0	25.6187	26.9803	13.1071	15.2245	35.9013	0.0	17.8561
ENSMUSG00000032726	0.02758	0.00853	0.028112	0.017668	0.15637	0.222085	0.025505	0.075882	0.0	0.117077	0.024286	0.053226	0.025399	0.065424	0.029849	0.0	0.310049	0.249574	0.281298	0.126534	0.081899	0.345869
ENSMUSG00000081798	0.050176	0.03951	0.0	0.0	0.0	0.08528	0.0	0.0	0.0	0.0	0.0	0.195353	0.0	0.061589	0.069831	0.0	0.0	0.104211	0.149658	0.086417	0.075027	0.0
ENSMUSG00000097420	0.0	0.0	0.0	0.015498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014085	0.024034
ENSMUSG00000096373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000097299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.414323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000083603	0.145384	0.0	0.074081	0.0	1.65712	0.739323	0.943524	0.804131	0.0	0.278503	0.755774	0.996063	1.07505	0.809508	0.914296	1.88832	1.53014	0.680876	1.29137	0.491885	1.20207	1.38771
ENSMUSG00000064399	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000095836	0.242682	0.254666	0.494632	0.0	1.69155	2.60193	2.55076	1.04475	0.0	0.310357	1.25882	3.4906	2.69321	1.10416	1.9247	2.52459	1.88052	1.1793	0.480055	0.68518	1.46178	1.64814
ENSMUSG00000029092	0.0	0.0	0.0	0.0	0.012232	0.0	0.0	0.0	0.0	0.032401	0.0	0.0	0.0	0.0	0.074067	0.0	0.01319	0.0	0.0	0.0	0.009601	0.035078
ENSMUSG00000064796	1.87949	4.64749	2.73604	1.75753	15.3225	6.50625	8.96697	9.41864	0.0	4.81431	8.02907	16.5357	12.5874	9.1337	6.39851	10.9528	10.256	11.2837	14.6375	14.2717	9.58556	9.69275
ENSMUSG00000031232	36.729	38.1674	32.6327	28.6006	21.3786	37.9669	42.2312	45.0701	17.9178	38.1973	23.6226	23.0848	19.5288	29.0028	27.1547	21.8599	23.8708	21.8528	22.8961	25.869	21.8337	16.8305
ENSMUSG00000102603	0.0	0.0	0.0	0.0	0.235228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.104632	0.0	0.07881
ENSMUSG00000064294	0.956633	1.11084	0.462614	0.291771	4.37992	0.993932	1.48118	0.929577	0.0	1.40642	0.359482	0.136863	0.442768	0.203234	0.256984	1.18754	1.22764	1.76905	1.43828	1.19535	0.71503	0.711655
ENSMUSG00000083580	0.0	0.0	0.0	0.0	0.0	0.0	0.062182	0.061723	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.069338	0.0	0.0	0.0	0.0	0.04264
ENSMUSG00000095513	0.698772	0.539347	1.54869	0.568868	0.0	0.0	0.0	1.25913	0.0	0.0	1.14773	1.37983	1.25725	0.0	2.87776	0.0	1.50116	2.23242	2.07631	2.35756	3.23755	0.0
ENSMUSG00000028438	1.5191	0.956411	1.3744	1.20157	0.876711	1.32635	1.39547	0.858744	0.0	0.564727	3.8444	3.86977	4.88458	1.55297	1.85396	3.00627	2.19157	2.29471	2.25926	1.87133	2.20724	2.51331
ENSMUSG00000088392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000107375	0.030596	0.096533	0.0	0.05004	0.463271	0.261128	0.453028	0.505821	0.0	0.058177	0.536322	0.711404	0.62053	0.14923	0.212104	0.789916	0.252237	0.476216	0.447815	0.25685	0.410292	0.815415
ENSMUSG00000104642	0.116862	0.090571	0.223058	0.0	0.152073	0.145181	0.329612	0.265769	0.0	0.053247	0.264203	0.110854	0.173394	0.075265	0.204826	0.0	0.055479	0.173751	0.394109	0.045203	0.25511	0.10957
ENSMUSG00000086025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106429	0.0	0.067933	0.0	0.0	0.492565	0.292058	0.480497	0.318712	0.0	0.082884	0.149065	0.16956	0.319464	0.107331	0.241908	0.449397	0.548807	0.0	0.128262	0.585529	0.416828	0.109975
ENSMUSG00000063229	203.85	245.938	224.901	213.259	170.01	408.821	475.834	429.308	297.845	181.935	151.328	159.549	128.377	168.17	147.118	238.592	198.604	208.701	207.909	249.891	207.335	182.591
ENSMUSG00000065773	243.061	178.397	0.0	226.314	0.0	92.5926	0.0	170.252	0.0	72.6794	122.42	620.739	657.956	179.783	398.131	0.0	0.0	532.428	0.0	380.317	620.695	0.0
ENSMUSG00000062478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.206018	0.0	0.0	0.0	0.045359	0.0
ENSMUSG00000094096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000066748	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000087010	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000095260	598.975	237.91	0.0	351.026	0.0	274.81	0.0	371.063	690.537	109.418	516.435	379.161	761.818	350.42	562.253	0.0	0.0	974.747	0.0	755.117	1211.42	154.098
ENSMUSG00000094812	0.0	0.0	326.476	0.0	386.748	284.324	228.164	379.628	690.537	116.549	515.71	433.275	198.875	345.327	568.442	1013.26	1145.55	105.507	1264.53	786.635	0.0	1031.82
ENSMUSG00000038403	0.0	0.0	0.0	0.0	0.122592	0.422022	0.383925	2.71277	0.0	0.0	0.0	0.12517	0.215065	0.015725	0.215157	0.601391	0.053017	4.06093	0.340204	0.021716	0.038521	0.04934
ENSMUSG00000020827	5.80409	5.80001	5.66307	3.56571	27.5742	21.663	22.1528	15.1658	18.9329	8.76432	20.5258	27.6905	23.392	14.6353	13.2791	25.4873	25.4016	20.4545	24.8192	20.2474	21.0197	22.6844
ENSMUSG00000038656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.190051	0.208436	1.76669	0.037417	0.0	0.317848	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000101378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.316323	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000034898	0.905808	0.776935	0.856796	0.716802	4.75518	3.92174	3.46657	3.76866	0.0	1.53562	7.24546	5.38917	4.36472	2.53254	2.30458	6.70391	4.33629	6.0582	5.40882	3.93359	3.50844	6.76699
ENSMUSG00000004891	1.92705	1.52028	2.31089	2.05118	4.7121	7.59674	6.41947	3.47814	0.0	2.74688	6.02696	6.91886	5.88714	3.54028	3.49725	6.85896	6.17458	3.98048	5.35943	5.24707	5.5547	7.6071
ENSMUSG00000074398	0.04794	0.116464	0.0	0.039209	0.796887	1.23551	1.42315	0.327216	42.255	0.460942	1.17335	1.01886	0.740542	1.53432	0.587207	1.10405	1.0049	1.04839	1.17522	0.968812	1.44295	0.812538
ENSMUSG00000038393	93.8737	101.267	86.9858	72.3121	1233.77	947.232	911.674	782.418	242.084	294.273	627.143	618.03	481.543	598.65	435.344	1071.13	880.979	580.456	955.551	700.095	763.827	709.233
ENSMUSG00000106326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000087610	0.0	0.0	0.0	0.0	0.231672	0.0	0.113121	0.0	0.0	0.0	0.212201	0.23828	0.338259	0.075218	0.0	0.158285	0.255459	0.0	0.0	0.103042	0.091533	0.155239
ENSMUSG00000105207	0.0	0.005211	0.0	0.005396	0.012464	0.03393	0.012202	0.0	0.0	0.012496	0.023292	0.0	0.0243	0.0	0.009109	0.0	0.0	0.0	0.009597	0.011033	0.009784	0.008362
ENSMUSG00000045327	0.262317	0.211105	0.359338	0.161467	0.496506	0.668223	0.675151	0.662035	0.0	0.191662	0.830677	0.816931	0.698469	0.450174	0.416128	0.76161	0.724553	0.567362	0.642545	0.529651	0.830855	0.707059
ENSMUSG00000005204	17.554	17.485	15.3863	10.8886	51.7277	50.8826	52.6246	47.8643	0.0	25.2536	56.8155	56.8127	52.0031	34.5415	41.3242	61.2013	49.9389	39.4949	44.5527	43.5081	38.0148	45.7279
ENSMUSG00000029432	15.3647	15.844	15.0935	12.4923	31.2696	38.5997	36.8337	35.4554	272.056	24.7751	32.8385	31.7937	26.7486	29.2292	26.823	35.2333	30.8921	37.6035	33.9504	31.536	31.9279	29.0055
ENSMUSG00000106447	0.05773	0.103122	0.115298	0.075281	0.584077	0.446051	0.304437	0.346257	0.0	0.115107	0.242078	0.307863	0.186699	0.098181	0.110449	0.429945	0.204575	0.05944	0.133188	0.20713	0.239343	0.172214
ENSMUSG00000105144	0.099264	0.0	0.0	0.095302	0.0	0.0	0.0	0.17465	0.0	0.077534	0.0	0.202785	0.0	0.0	0.0	0.0	0.313149	0.081219	0.117693	0.0	0.0	0.0
ENSMUSG00000028100	0.064761	0.141878	0.047732	0.076608	1.02897	0.820558	0.681548	0.365966	0.0	0.108287	0.952852	0.936579	0.626852	0.259735	0.148398	1.21859	2.54007	1.08321	0.614197	0.580423	1.18843	0.72027
ENSMUSG00000073758	0.61007	0.557985	0.342573	0.344071	9.09889	7.08847	5.73925	4.7209	0.0	1.60894	6.11462	5.57983	4.87637	3.04096	2.98502	9.27703	6.42081	7.7167	6.9149	6.43174	7.41721	6.82755
ENSMUSG00000091692	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000103593	1.42758	1.57215	1.11274	0.755279	19.3588	6.05953	5.01396	3.85011	0.0	4.31991	6.15113	8.95579	9.0363	4.20052	4.69078	8.92658	7.61909	7.75783	10.9893	9.67633	7.88764	10.5377
ENSMUSG00000028099	5.09064	5.0833	5.35953	5.1442	12.2385	12.9629	14.323	12.2241	0.0	6.04987	15.5604	15.1341	13.5957	10.4207	9.61579	17.5725	14.4338	14.8497	12.7594	12.7187	13.4175	13.6738
ENSMUSG00000074311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000065669	0.0	0.0	0.0	0.0	0.0	3.95686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.29405	0.0	0.0	0.0	0.0
ENSMUSG00000036528	2.1367	2.35982	2.42822	2.06637	9.73115	11.7591	9.03553	9.29913	0.0	4.26943	8.69121	8.31175	6.94527	7.47416	4.66067	10.4503	7.72005	9.70603	8.39058	6.44779	9.04234	7.53416
ENSMUSG00000104795	0.415983	0.328003	0.732302	0.309266	2.1487	2.83686	2.03046	1.87682	0.0	0.575968	2.38167	1.90847	2.37177	0.970789	1.89014	2.93216	2.58141	1.92378	1.88563	2.73383	0.959381	1.92068
ENSMUSG00000028098	8.50069	9.44198	8.35717	7.51339	16.187	18.2788	17.5177	17.4903	0.0	12.462	18.9042	17.3764	11.9234	14.8301	13.7199	17.4407	21.6229	21.4011	16.9502	15.9727	17.6861	15.296
ENSMUSG00000066368	0.0	0.0	0.0	0.0	0.035912	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011669	0.0	0.0	0.0	0.0	0.006566	0.0	0.0	0.0	0.008031
ENSMUSG00000038304	0.184518	0.157893	0.032279	0.0616	0.257971	0.119712	0.129244	0.230511	0.0	0.336745	0.12322	0.096257	0.091931	0.21402	0.319927	0.077101	0.759723	0.612218	0.0872	0.204228	0.074736	0.258276
ENSMUSG00000087223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000026816	2.00637	1.5921	2.1125	1.83004	8.96029	10.4573	11.5657	11.3483	0.0	3.65569	11.9457	12.9792	13.5395	10.1598	8.4857	12.8102	10.7662	12.6886	11.7011	11.107	10.9671	10.2503
ENSMUSG00000057123	0.181116	0.250883	0.218178	0.1952	1.80313	1.33998	0.822013	1.35985	0.0	0.436593	0.667449	0.856804	0.560862	0.567432	0.272802	1.31179	1.60336	0.717229	0.790519	0.550706	0.744762	1.62562
ENSMUSG00000106324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.112349	0.0	0.079362	0.0	0.0	0.068487
ENSMUSG00000005553	0.0	0.066536	0.084569	0.0	0.013955	0.050641	0.027322	0.076287	0.0	0.0	0.0	0.028473	0.027206	0.026812	0.0	0.0	0.040556	0.015309	0.11714	0.024708	0.032866	0.074978
ENSMUSG00000088511	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000068601	0.0	0.118697	0.0	0.0	0.203758	0.188909	0.132803	0.197752	0.0	0.102396	0.449431	0.139174	0.198462	0.131447	0.199119	0.092675	0.0	0.297855	0.216836	0.241116	0.16051	0.136609
ENSMUSG00000038077	0.058613	0.04063	0.04373	0.010523	1.93837	0.541743	0.230011	0.24595	0.0	0.103028	0.589405	0.474557	0.468174	0.124421	0.095437	0.906875	0.682052	0.40214	0.42576	0.365653	0.495634	0.455082
ENSMUSG00000028093	5.79252	5.65748	5.73783	3.90299	28.7262	25.3696	22.9125	20.4896	0.0	9.08994	23.3317	23.7521	20.4737	15.3974	14.7818	27.7725	24.576	22.6452	25.1611	23.5102	23.203	22.2191
ENSMUSG00000104440	0.0	0.0	0.0	0.0	0.115255	0.0	0.0	0.0	0.0	0.0	0.0	0.35561	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000024479	18.858	19.1176	18.2382	16.5949	16.5856	33.0038	31.6277	34.2357	27.1019	29.2895	30.0297	23.9381	17.9265	29.1851	27.9009	14.8808	13.4573	26.0694	17.3282	18.5501	15.1017	11.8555
ENSMUSG00000038256	2.43781	2.62232	1.34456	0.781712	9.24262	10.9913	8.95476	6.86188	31.551	3.81874	23.1359	18.3526	15.8067	10.7114	10.5489	12.6294	10.346	13.5818	10.8497	8.27905	10.1426	11.7994
ENSMUSG00000106167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000027860	2.07661	2.54061	2.54637	1.91723	19.7947	20.3173	16.1966	15.7948	11.1223	5.16489	18.371	19.34	15.437	11.2269	6.52098	15.2507	18.1354	22.098	16.662	20.291	20.2761	17.4619
ENSMUSG00000105004	0.071355	0.040979	0.026448	0.015911	0.416554	0.36687	0.311833	0.332934	0.0	0.122824	0.251848	0.224945	0.1672	0.117667	0.17907	0.350462	0.211384	0.154564	0.226399	0.195207	0.240418	0.320557
ENSMUSG00000088085	0.0	0.0	0.0	0.0	3.97135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000028088	0.39176	0.481607	0.21738	0.222868	8.65041	3.4918	2.956	2.23475	0.0	0.986448	1.53506	1.48344	2.43021	1.35591	0.816721	4.23721	4.39034	2.52895	4.5021	3.17857	3.1703	4.58737
